text,label
Ankle-deep water on temple street in Charminar for the past few days. Please take immediate action.,waterlogging
"Underground drainage system failed in Khairatabad, sewage everywhere. This is a hazard and needs urgent attention.",sewage_overflow
Severe waterlogging on market area in Alwal after rain. The situation is getting worse every day.,waterlogging
Electricity cable fallen on road near Quthbullapur. Very risky. Kindly look into this matter at the earliest.,streetlight_or_electricity
"After every rain, lane in Balanagar turns into a pond. This issue is causing a lot of inconvenience to residents.",waterlogging
Waterlogging near Alwal near bus stop is causing traffic problems. Immediate repair is required.,waterlogging
Boundary wall collapsed near service road in Moosapet. Please take immediate action.,others
Rainwater not receding from service road near Khairatabad. Immediate repair is required.,waterlogging
Garbage van has not come to Kompally for over a month. Waste is piling up everywhere. This needs to be addressed before someone gets hurt.,garbage
Night time visibility is zero on beside flyover near Malkajgiri. No lights. This is becoming a serious public health problem.,streetlight_or_electricity
Road surface is completely damaged near Balanagar main road. Please take immediate action.,pothole_road_damage
Trash and litter everywhere near main road in Khairatabad. Very unhygienic. This is a hazard and needs urgent attention.,garbage
People are burning garbage near Rajendranagar causing air pollution. Immediate repair is required.,garbage
Illegal construction happening near Jubilee Hills near bus stop. Please take immediate action.,others
Mosquito fogging needed in Begumpet colony urgently. No one has responded even after multiple complaints.,others
Road in our area Champapet is full of craters. Children can't walk safely. This needs to be addressed before someone gets hurt.,pothole_road_damage
Roads submerged in water in Banjara Hills. Vehicles stuck. This needs to be addressed before someone gets hurt.,waterlogging
Sewage water is spreading across the colony road in Alwal. The situation is getting worse every day.,sewage_overflow
No garbage collection happening in Alwal since the heavy rains. Requesting the concerned department to resolve this urgently.,garbage
Rainwater not receding from temple street near Lakdikapul. No one has responded even after multiple complaints.,waterlogging
Water submerged road near Ameerpet beside flyover is impassable. This is becoming a serious public health problem.,waterlogging
Road divider broken near school road in LB Nagar. Requesting the concerned department to resolve this urgently.,others
Food waste rotting on the road near Kompally highway stretch. Flies and mosquitoes increasing. Please send someone to fix this soon.,garbage
Public toilet near Lakdikapul near railway crossing is not maintained. This is a hazard and needs urgent attention.,others
Footpath encroachment by vendors near school road in Amberpet. This is becoming a serious public health problem.,others
Vehicles are slipping due to a large pit on the road in LB Nagar. Children and elderly are at risk.,pothole_road_damage
Public tap running and wasting water near Bowenpally beside flyover. People are suffering due to this negligence.,others
A dangerous pothole has developed on the near railway crossing near Kondapur. Vehicles are getting damaged. This needs to be addressed before someone gets hurt.,pothole_road_damage
Low-lying area in Attapur gets flooded every time it rains. No one has responded even after multiple complaints.,waterlogging
Waterlogged area near Nampally becoming breeding ground for mosquitoes. Children and elderly are at risk.,waterlogging
"No illumination on highway stretch in Uppal, accidents happening regularly. This needs to be addressed before someone gets hurt.",streetlight_or_electricity
Electricity cable fallen on road near Mehdipatnam. Very risky. Kindly look into this matter at the earliest.,streetlight_or_electricity
Water submerged road near Uppal highway stretch is impassable. We have been waiting for a long time.,waterlogging
Waste materials scattered across the street in Begumpet. Immediate repair is required.,garbage
Illegal construction happening near Khairatabad metro station road. We have been waiting for a long time.,others
There is complete darkness at night due to faulty street light in Alwal. Please send someone to fix this soon.,streetlight_or_electricity
Children cannot go to school due to waterlogging near Serilingampally. No one has responded even after multiple complaints.,waterlogging
"Storm water drain is blocked near Abids, causing flooding. No one has responded even after multiple complaints.",waterlogging
Sewage water is spreading across the metro station road in Banjara Hills. We have been waiting for a long time.,sewage_overflow
Sewer overflowing near school in Dilsukhnagar. Very unhygienic for children. This is a hazard and needs urgent attention.,sewage_overflow
Black dirty water from sewer on main road in Lakdikapul. People are suffering due to this negligence.,sewage_overflow
Illegal construction happening near Quthbullapur lane. Kindly look into this matter at the earliest.,others
